RPM,Throttle,Torque (Nm),Power (kW),Horsepower
3200,0.5,84.38159394685815,28.276543535108956,37.919462967827485
3200,0.6,103.40077489001905,34.64993224213075,46.4663165376569
3200,0.7,122.41995583317994,41.02332094915254,55.0131701074863
3200,0.8,141.4391367763409,47.39670965617434,63.560023677315726
3200,0.9,160.4583177195018,53.770098363196134,72.10687724714514
3200,1.0,179.47749866266267,60.143487070217915,80.65373081697454
3300,0.1,8.11539146740736,2.8044779636513475,3.7608662513763544
3300,0.2,27.303192325717877,9.435305927302695,12.652951491622225
3300,0.3,46.4909931840284,16.066133890954042,21.545036731868098
3300,0.4,65.67879404233891,22.69696185460539,30.43712197211397
3300,0.5,84.86659490064943,29.32778981825674,39.32920721235985
3300,0.6,104.05439575895996,35.95861778190809,48.221292452605724
3300,0.7,123.2421966172705,42.589445745559445,57.11337769285161
3300,0.8,142.429997475581,49.22027370921078,66.00546293309746
3300,0.9,161.61779833389153,55.85110167286214,74.89754817334335
3300,1.0,180.80559919220204,62.481929636513485,83.78963341358923
3400,0.1,7.90623547611885,2.8149927461236106,3.774966804510675
3400,0.2,27.25252826168314,9.703185492247224,13.012183843700178
3400,0.3,46.59882104724743,16.59137823837083,22.249400882889674
3400,0.4,65.94511383281171,23.479570984494448,31.48661792207918
3400,0.5,85.291406618376,30.367763730618055,40.72383496126868
3400,0.6,104.63769940394029,37.255956476741666,49.96105200045818
3400,0.7,123.98399218950458,44.14414922286528,59.198269039647684
3400,0.8,143.33028497506885,51.03234196898888,68.43548607883717
3400,0.9,162.67657776063317,57.9205347151125,77.67270311802669
3400,1.0,182.02287054619742,64.8087274612361,86.90992015721616
3500,0.1,7.688547248740569,2.817999747899162,3.7789992596207083
3500,0.2,27.194349022054368,9.967249495798324,13.366299444546497
3500,0.3,46.700150795368145,17.11649924369748,22.95359962947228
3500,0.4,66.20595256868197,24.26574899159665,32.540899814398074
3500,0.5,85.71175434199574,31.414998739495804,42.12819999932386
3500,0.6,105.21755611530952,38.564248487394956,51.71550018424964
3500,0.7,124.7233578886233,45.71349823529411,61.302800369175415
3500,0.8,144.22915966193716,52.862747983193294,70.89010055410124
3500,0.9,163.7349614352509,60.011997731092436,80.477400739027
3500,1.0,183.24076320856472,67.1612474789916,90.0647009239528
3600,0.1,7.4322600054212025,2.801896011912058,3.757403797655972
3600,0.2,27.068521047128943,10.204592023824118,13.684580962617831
3600,0.3,46.704782088836694,17.607288035736183,23.611758127579698
3600,0.4,66.34104313054442,25.00998404764824,33.53893529254155
3600,0.5,85.97730417225218,32.4126800595603,43.466112457503414
